permno,ticker,comnam,usdret_count,usdret_mean,usdret_std,usdret_min,usdret_median,usdret_max,market_equity_count,market_equity_mean,market_equity_std,market_equity_min,market_equity_median,market_equity_max,assets_count,assets_mean,assets_std,assets_min,assets_median,assets_max,sales_count,sales_mean,sales_std,sales_min,sales_median,sales_max,net_income_count,net_income_mean,net_income_std,net_income_min,net_income_median,net_income_max,book_equity_count,book_equity_mean,book_equity_std,book_equity_min,book_equity_median,book_equity_max,debt_at_count,debt_at_mean,debt_at_std,debt_at_min,debt_at_median,debt_at_max,cash_at_count,cash_at_mean,cash_at_std,cash_at_min,cash_at_median,cash_at_max,ocf_at_count,ocf_at_mean,ocf_at_std,ocf_at_min,ocf_at_median,ocf_at_max,roe_count,roe_mean,roe_std,roe_min,roe_median,roe_max,beta_count,beta_mean,beta_std,beta_min,beta_median,beta_max,btm_count,btm_mean,btm_std,btm_min,btm_median,btm_max
15586,TIER,TIER REIT INC,46,0.015706521739130435,0.07961342265995634,-0.1863,0.00915,0.1893,47,934.3885431914895,242.03890080297984,620.711,880.7896,1591.2318,47,1710.5142978723406,163.5245036188121,1552.54,1662.342,2116.165,47,252.1272765957447,30.59149941654164,215.718,246.556,296.227,47,-3.8810000000000002,57.87127530318811,-65.168,-29.417,94.844,47,695.8175319148936,58.758947724118514,617.324,685.263,822.6,47,0.52209306,0.03920904614122586,0.43982103,0.531374,0.57795036,47,0.026316637276595747,0.0244580922025214,0.009278476,0.014423461,0.10562768,47,0.02324101823617021,0.01846046055126779,-0.01064205,0.032711204,0.04428423,36,0.008817644854685731,0.08299466027945558,-0.0505242593343101,-0.0475583060920287,0.124535499990396,27,1.0056367216074795,0.055446264466943486,0.8859608404278887,1.000393787374808,1.090143423310488,47,0.782460665465251,0.1720810117438773,0.4922581461032541,0.7542245522959694,1.1112998481256886
15598,CCP,CARE CAPITAL PROPERTIES INC,23,-0.003165217391304348,0.057322307324426905,-0.1146,-0.0063,0.1286,24,2333.7012833333333,222.14594609431617,2021.7568,2248.6228,2757.1243,24,2870.245166666667,73.67255595312726,2773.493,2834.642,2971.271,24,327.8852083333333,17.896273287011592,298.688,333.911,347.904,24,137.97116666666668,12.270190394563583,117.723,139.4385,157.886,24,1488.4472916666666,593.90384787398,1156.16,1196.168,2706.205,24,0.4064497095833333,0.21306105900392933,0.0,0.51103956,0.5225987,24,0.005287315741666666,0.005580710789118907,0.0004718754,0.004555778,0.029051518,24,0.096029452375,0.009691542063005614,0.086076684,0.08976054,0.10939509,14,0.11611194643714369,0.004512640771698774,0.1054603661208477,0.117887209823193,0.117887209823193,4,0.2890287622177352,0.014528564242138903,0.2710959571304051,0.2917798488298396,0.3014593940808565,24,0.6257193223282297,0.18840229880675205,0.4750034150967728,0.5498020957711127,1.0240786225880774
15708,NRE,NORTHSTAR REALTY EUROPE CORP,45,0.017586666666666667,0.09935380671665735,-0.2007,0.0181,0.2811,46,714.477902826087,88.14303007565714,561.253,706.551425,893.717,46,1941.9532826086956,547.4145042218279,104.692,1965.233,2683.05,46,129.4291304347826,29.09452439099433,38.918,131.391,168.298,46,-31.28565217391304,103.55265391442543,-155.855,-39.623000000000005,219.543,46,624.264804347826,149.3598218139477,21.439,627.1445,807.595,46,0.6284367202173913,0.06086516806225621,0.4718128,0.638160625,0.75063044,46,0.08089219217391305,0.08659505339498001,0.029279627,0.0414817,0.32614157,46,-0.002793944326086957,0.03414109208968993,-0.0915041,0.014594227500000001,0.023946,39,-0.07993892389184257,0.12507720304088313,-0.1822067825996188,-0.1043417579929507,0.3078921390346547,26,1.5117666136408483,0.22334438988306557,1.1956252952767703,1.5784960679391369,1.8430526495926447,46,0.8936634811750289,0.26566230015911385,0.0288124100413388,0.8629500998968616,1.4389143054970308
15711,AFCO,AMERICAN FARMLAND CO,15,0.018273333333333332,0.10767981284919703,-0.1719,0.0051,0.3058,16,119.932955875,20.800352198622978,98.474525,117.92182550000001,164.46588,16,204.4116875,36.18271985302513,154.625,190.286,245.187,16,9.9938125,1.063351570507139,8.657,10.15,13.054,16,-6.0150625,5.422293431980604,-11.578,-7.875,0.599,16,119.6061875,13.212454146088847,103.237,127.262,132.371,16,0.2551779775,0.08589377312169269,0.14294273,0.2886386,0.33544394,16,0.02725154784375,0.025116543327251526,0.007742322,0.018402092,0.076300934,16,0.00842703314375,0.008911144147271382,-0.010843528,0.0062944945,0.018478196,8,-0.059491882663121,0.0,-0.059491882663121,-0.059491882663121,-0.059491882663121,0,,,,,,16,1.019346903690065,0.18159459311422943,0.7702874350638231,0.9952483657974405,1.295102720732073
15719,FCPT,FOUR CORNERS PROPERTY TRUST INC,107,0.010900934579439253,0.06836358334245075,-0.3372,0.011,0.1967,108,1871.7570818518518,428.06999082518155,701.39624,1950.4791,2873.967,108,1529.904972222222,582.240810053701,11.46,1479.1125,2485.914,108,163.74055555555555,58.6422992580263,18.333,162.3865,263.712,108,84.09972222222223,26.08903347179062,-0.276,82.2655,156.809,108,766.9099444444445,299.9660756281516,9.625,695.7855,1262.02,108,0.4532017983333333,0.07924138100923027,0.0,0.46290934,0.5122986,108,0.0291169372625,0.027502791360579402,0.00061082025,0.018303234,0.10551871,108,0.06551884127777778,0.010590206830442227,0.023339937,0.065639323,0.08365911,103,0.11883467207646271,0.0863675171328133,0.0129041169091707,0.0919043544400076,0.3372091522945249,90,0.5206527737309808,0.3885202643226862,-0.2639379317559534,0.750921717663996,0.9621612807252996,108,0.39609045990004055,0.10340326106552379,0.0089625540997806,0.38112133101114676,0.6495089449041325
15912,SELF,GLOBAL SELF STORAGE INC,100,0.006301,0.055912410748934584,-0.1775,0.0015999999999999999,0.1862,100,44.77190609,11.459021562600357,28.383781,39.05306,65.86035,78,64.60496153846154,3.7950339609462347,57.976,66.043,71.361,69,10.411608695652173,1.6084693602504359,8.187,10.198,12.498,69,1.6528695652173913,1.1525808624566343,-0.113,2.058,3.281,78,43.2575,4.6710715885880365,36.407,44.208,48.635,78,0.3037469653846154,0.042432966122453064,0.2523863,0.326237875,0.36273772,78,0.06169846857692308,0.0326056458097482,0.022716297,0.048094311,0.117585234,69,0.049183728391304346,0.017560618043431387,0.020234259,0.050344847,0.072334856,67,0.03318316699169457,0.02411779870865545,0.0068433277554384,0.0166371015427619,0.0696336856403073,100,0.4211594931599012,0.10934213460060373,0.2402585005319764,0.4227236660135145,0.614185095760261,78,0.9557260558974175,0.1758096861418965,0.6857109477511654,0.9027006338556486,1.310819056121327
16042,MGP,M G M GROWTH PROPERTIES LLC,71,0.014728169014084509,0.05972434340510599,-0.1587,0.0142,0.1738,72,3083.001333333333,1556.2858140557587,1103.5,2783.15815,6494.8745,72,10299.309874999999,1227.4870281876308,7793.639,10290.0295,12326.685,72,707.2151666666666,296.5620008603764,0.0,862.4905,1004.945,72,34.164,105.25363102819647,-261.954,47.489999999999995,194.938,72,2529.6914583333332,1711.9760056234413,1326.109,2067.5825,7852.529,72,0.36792767083333333,0.11517043072050227,0.0,0.38282262499999997,0.44749793,72,0.03532764175,0.03480373723876752,0.0,0.028806335500000002,0.14784783,72,0.03538157582083333,0.030461505661642827,-0.025622446,0.0483649785,0.06915687,58,0.031221439233111502,0.007519550828111261,0.0224453579464049,0.0288341539036078,0.0428264635807431,52,0.46790074665133585,0.35293887627658327,-0.6578928711691224,0.6419095934580108,0.7232608499031192,72,1.110915501318587,1.440796169159454,0.4619257696732631,0.7335851821865995,7.062654426965338
16136,GMRE,GLOBAL MEDICAL REIT INC,102,0.00819607843137255,0.09076912276669516,-0.2613,0.0025,0.2476,103,505.98011194174757,274.76074274714347,128.69986,567.7929,1139.692,103,868.9706019417475,425.7155218772995,65.329,956.168,1406.749,103,77.98512621359224,48.685258472387005,2.062,77.175,144.394,103,8.309466019417476,10.02764388862944,-6.353,9.234,26.739,102,345.72211764705884,178.9870205270604,12.135,352.8035,573.707,103,0.49088189106796115,0.11887210927213589,0.19602898,0.4883243,0.9786925,103,0.03179005968252427,0.06800517584320477,0.0058349767,0.014812998,0.40360364,103,0.03414192876796117,0.02186291680485062,-0.012341697,0.03877727,0.05585493,91,0.01834389642701137,0.032286383235859535,-0.0409796939907629,0.0259885002153043,0.0694158570722871,83,0.7291995758197766,0.15287895514628422,0.4304824748632396,0.6921542926974522,0.9985329899023454,102,0.705677464194072,0.24527502816743826,0.0673713263943207,0.7561238946192008,1.2615513140334786
16266,RVEN,REVEN HOUSING REIT INC,38,0.008523684210526319,0.13842084367767063,-0.3681,-0.0002500000000000002,0.5097,39,48.60794723076923,9.027788876650414,27.7866,48.5716,63.49161,39,65.20371794871795,15.426596164022293,39.961,61.874,92.999,39,7.301794871794871,1.5141800139712103,5.23,7.307,10.157,39,-2.151358974358974,0.6880043790856465,-3.645,-1.779,-1.262,39,30.714897435897438,4.773311372924249,18.934,32.288,34.777,39,0.4835002366666667,0.09523469226087278,0.3469777,0.48559937,0.6553686,39,0.13930060815384615,0.07805688745777843,0.042789698,0.113327086,0.3044362,39,0.006352750276923076,0.005769934747963985,-0.0052706515,0.0066705905,0.01589024,29,-0.06190169839906287,0.019307136720282867,-0.1032023813417945,-0.0556415626992077,-0.0509532162061132,19,0.44617875435564613,0.3704337602065882,-0.1704832454655764,0.2870246444200529,1.018110804497702,39,0.662081837224026,0.18926731104588324,0.3266532702008425,0.6845374608060322,1.185571508125702
16332,MRT,MEDEQUITIES REALTY TRUST INC,31,0.009277419354838709,0.1403307467133211,-0.1729,0.0,0.6915,32,340.9984153125,40.56715856346044,217.94293,350.99612,400.98788,32,565.56975,42.413240544479294,518.899,557.25,632.789,32,56.593906249999996,5.977000431003642,48.925,57.213499999999996,66.291,32,15.105281249999999,4.521953640275227,5.663,13.765,21.06,32,328.99671875,49.61234602410089,141.698,353.025,355.752,32,0.382303720625,0.06657663807554523,0.27705467,0.38827762,0.47022638,32,0.01502966240625,0.00529359178357307,0.006639696,0.015060615,0.023464063,32,0.056706163156249996,0.011062060665779505,0.03708345,0.058366187,0.071187735,23,0.043815268863117526,0.013620832674748212,0.0310609638174908,0.0310609638174908,0.0577290561856194,12,1.1368925383423212,0.7895168529732937,0.4004784059687471,0.8190926530360199,2.2671342542476363,32,0.985902250439882,0.23456166405061044,0.3986579864163883,0.983165269091134,1.6198048131999667
16340,PKY,PARKWAY INC,11,0.025427272727272722,0.0684737773298522,-0.0472,0.003,0.153,12,1042.2522433333334,79.72615228484463,904.44183,1037.961,1133.5597,12,1497.92275,671.5949033621554,854.963,1486.4165,2163.895,6,118.279,2.5348599961339127,115.965,118.279,120.593,6,-6.279,1.8523976894824714,-7.97,-6.279,-4.588,12,824.005,306.3642165566397,529.827,818.986,1128.221,12,0.33896972500000006,0.017928418119502833,0.3236912,0.33281809,0.36655152,12,0.052983230250000006,0.04420238234198085,0.009321941,0.048083640000000004,0.1064437,6,0.014849878000000002,0.0,0.014849878,0.014849878,0.014849878,0,,,,,,0,,,,,,12,0.7843333702743799,0.27092792089709966,0.4866279627872048,0.7819073021830094,1.1501329202456068
16346,QCP,QUALITY CARE PROPERTIES INC,19,0.029026315789473688,0.1586230887008756,-0.1843,-0.0063,0.5682,20,1591.998925,263.2760758013991,1162.3059,1578.9983000000002,2069.486,20,4669.98275,214.69357120222688,4392.064,4789.375,4940.765,20,437.48954999999995,72.75283703817077,318.498,471.171,538.356,20,-150.64405,273.3469887954204,-487.506,69.178,118.673,20,3333.14675,945.3510324604781,2598.693,3034.726,4934.321,20,0.2852837745,0.16991932042840505,0.0,0.35768113,0.4012191,20,0.0419809378875,0.029092643705767304,0.00053594937,0.045354076,0.07413621,20,0.08704681425000001,0.03862882542543011,0.03146539,0.109551035,0.13095228,13,0.01155265968227214,0.0547522651626781,-0.1706738936948078,0.0267382057970288,0.0267382057970288,0,,,,,,20,2.139720064983317,0.6444022231524318,1.255719108626188,2.014169837699958,3.514698806035465
16515,IIPR,INNOVATIVE INDUSTRIAL PPTYS INC,96,0.02953333333333334,0.16286559564749717,-0.3713,0.02185,0.7939,97,2165.5879710824743,1738.2225043699127,55.308502,2121.5066,6295.2173,93,1312.432064516129,970.7022351570135,63.327,1499.85,2430.734,84,147.67017857142858,119.0930037312806,4.576,130.5375,321.875,84,78.46271428571428,64.82467355384959,-4.871,72.7575,165.588,93,1039.6065161290323,780.7148537565987,58.549,1255.987,1961.763,93,0.10826309732258065,0.08751662456558591,0.0,0.124875806,0.31682557,93,0.30437524699999996,0.17374106469615752,0.0671162,0.3264196,0.61119914,84,0.052328903249999996,0.12958537549303795,-0.60771567,0.074791455,0.11112188,79,0.04778486452897892,0.028283121282411793,-0.0012092710782667,0.0439605918340976,0.0854002887110274,77,1.5199615515786393,0.42071426584247157,1.0539156011230382,1.305071665382558,2.490354724116947,93,0.5056417515786282,0.26541198880578426,0.171126171042812,0.3777205456531195,1.050606422291963
16577,CLPR,CLIPPER REALTY INC,94,0.0005010638297872339,0.120337925174964,-0.5319,-0.0117,0.4104,95,144.2444955368421,51.36801433656955,58.037968,135.89297,241.00989,95,1155.5890315789472,97.53390178013221,905.208,1211.616,1274.602,95,119.74011578947368,13.804494336653748,93.005,122.537,153.371,95,-4.3964105263157895,2.044716385133327,-7.858,-4.484,-0.057,95,41.34483157894737,25.78501868092378,0.279,39.462,80.958,95,0.8808800742105264,0.06153453908730841,0.76919705,0.88189286,0.97609764,95,0.05152043067368422,0.026470038956151576,0.020597195,0.041656375,0.12407226,95,0.015975722184210527,0.005006164557581718,0.008128603,0.016405448,0.025752993,79,-0.32187986521145157,0.5858969467565784,-2.150145772594752,-0.1243221326846079,-0.0290910996959849,75,0.8804843113953319,0.4396664646549903,-0.0330297150893274,1.062067685411379,1.3346445803227605,95,0.26651200792581053,0.150301381824874,0.0030445587947693,0.2803698687190202,0.6490777896428008
16581,INVH,INVITATION HOMES INC,94,0.008030851063829787,0.062016940152949895,-0.2551,0.00935,0.1324,95,16829.94268105263,5245.708372688473,6583.13,16714.467,27057.506,95,17020.61012631579,3136.456216102344,9519.326,18250.566,19466.197,95,1789.5160947368422,465.4883027231584,922.587,1803.005,2519.194,95,172.04,214.01771804908154,-211.798,178.558,541.578,95,8215.48207368421,2346.8267282252314,1956.293,8498.085,10315.126,95,0.4932856707368421,0.08399490667794635,0.41594207,0.47063908,0.7778469,95,0.03174460912631579,0.011468075022679993,0.016457569,0.028551593,0.055177204,95,0.03707999436315789,0.019712410957648138,-0.020482758,0.039263275,0.059792016,79,0.018463554854630145,0.01913931383562813,-0.0123953808416837,0.0230706687086447,0.0511492204930478,75,0.6436641908518951,0.14338868621450918,0.1254017700437779,0.6816890607821163,0.8118374979585642,95,0.49795259573845285,0.12009394375573626,0.2913988788409066,0.494029041210768,0.8073721938859948
16768,PLYM,PLYMOUTH INDUSTRIAL REIT INC,90,0.009274444444444446,0.09468452356376347,-0.3855,0.0031,0.272,91,521.6536084945054,386.17586702549363,56.896,473.72092,1107.36,91,890.3279010989012,495.240888962826,137.443,806.824,1531.143,91,107.60542857142856,64.25082808634417,19.888,102.367,200.676,91,-10.593956043956043,11.901381159729215,-36.987,-13.424,27.094,81,245.48444444444448,190.51642740476476,2.027,229.637,496.611,91,0.6649205078021978,0.1565450521851878,0.5196152,0.6110658,1.240878,91,0.04108667756043956,0.03256027563130506,0.018173257,0.032715466,0.20077284,91,0.033215802438461534,0.04441824259580909,-0.19429873,0.04456954,0.056780677,79,-0.11252333723741367,1.0416798846623478,-2.125732421875,-0.0421846760116817,1.6124752304643752,71,1.054970394697949,0.09665813286561704,0.8154941820638493,1.0579586959678444,1.3449499090138848,81,0.34972637234972315,0.1800223197446578,0.0248425670345642,0.4056877338261558,0.6317216842970431
16770,SAFE,SAFEHOLD INC,68,0.014645588235294119,0.11253249936388,-0.2996,0.00895,0.2215,69,2007.9976063768115,1480.1465687789694,290.8581,1925.6146,4816.6753,69,2325.069057971015,1681.4343309076742,155.667,2566.561,5791.874,69,105.50488405797103,72.92874180110502,21.743,92.993,257.995,69,36.41060869565217,33.470058672867864,-1.823,27.693,134.907,69,970.8739130434783,626.0284042412965,154.091,1091.812,2113.832,69,0.5237438014492753,0.21279415542261396,0.0,0.52679145,1.4103912,69,0.05300084136231884,0.05916367786600351,0.0,0.024930008,0.23317361,69,0.010544315679710144,0.010414714737129625,-0.0011202312,0.008555068,0.05076204,57,0.027131426162510727,0.018106967346160983,-0.0051217216626631,0.0330377570345939,0.0434666565216926,49,-0.15329298888772885,0.26316780781872123,-0.4671878931533009,-0.2247197831488276,0.358797326158891,69,0.6534541710672829,0.34771084416819875,0.2614759558415174,0.4554404919930269,1.23163492845812
17226,COLD,AMERICOLD REALTY TRUST INC,51,0.013652941176470588,0.07761029146431851,-0.2033,0.0134,0.1674,51,6679.615782352942,2122.188721593816,2719.148,7128.0674,10198.96,51,4639.416843137255,2177.8279943062753,2388.362,4170.683,8216.197,51,1864.1839411764704,328.9358342880515,1535.872,1789.88,2713.627,51,23.666137254901958,47.15936708312341,-66.497,27.481,104.073,47,2201.612510638298,1352.3196871662356,661.291,1878.326,4202.222,51,0.5156337056862745,0.11600557710469084,0.40241253,0.46322557,0.7958932,51,0.06064635629411765,0.02475398998439701,0.011247905,0.06942381,0.10280281,51,0.05514351343137255,0.015528268666171888,0.02839735,0.05855453,0.07430458,0,,,,,,33,0.09791161757545556,0.22889501267126366,-0.0612251615007438,0.0224675332064533,0.6371750178587975,47,0.29650031251802456,0.14468169845431106,0.0981853216533861,0.2603692345509448,0.5912659170129062
17287,CLNC,COLONY CREDIT REAL ESTATE INC,82,0.0035548780487804884,0.13672775974378004,-0.6826,0.0056500000000000005,0.4182,83,1192.032403373494,451.1238123331295,506.357,1083.3059,2649.6719,83,6005.106662650603,1889.451373189933,1802.192,5840.092,9040.478,83,371.2674939759036,129.50892812950394,146.366,396.482,588.602,83,-133.8917108433735,218.6271436179632,-627.91,-101.046,175.372,83,1788.241421686747,594.419594853056,1098.759,1524.614,3030.369,83,0.6397386183132531,0.10729161817530136,0.21184114,0.6662963,0.7256139,83,0.05827626553012048,0.02333341911634013,0.019242898,0.06769721,0.08693424,83,0.024060768815662652,0.018989263773210304,-0.011360615,0.021783566,0.058672328,67,-0.0919717093011104,0.09135006150449809,-0.2121058575122487,-0.0694336791068159,0.0329939874676458,63,1.715152762191639,0.3276065133268555,0.5340802450886675,1.7833567101874448,1.969321637069636,83,1.6051030294709947,0.5600461878517451,0.4626546442882835,1.476153010020547,4.200123554904198
17307,VICI,VICI PROPERTIES INC,82,0.011818292682926829,0.06811500465226056,-0.3241,0.00875,0.1477,83,19719.45114698795,10215.79193677514,6728.9453,16750.434,35206.8,81,23357.045185185183,13173.843398066183,9739.712,17085.002,44511.25,69,1916.7069565217391,1057.7257482433083,902.964,1499.559,3769.003,69,1167.5796086956523,734.9710233896024,371.103,984.433,2635.416,81,13624.33862962963,7497.05994424561,4695.207,9525.39,25723.37,81,0.38441477444444444,0.04965486614683398,0.26688603,0.39282557,0.49136525,81,0.0506303895962963,0.05245606346401428,0.0059177144,0.023666242,0.22611001,69,0.0486856347826087,0.004125575381121525,0.038536984,0.048851997,0.056657296,67,0.07751485135741287,0.015970944222807308,0.0509552975641933,0.0768057084108733,0.099522761603997,63,0.8600946248285377,0.07340888199274238,0.7707874025687355,0.8347993970868681,1.1795699750716184,81,0.6845065740620596,0.11163223689626411,0.407698194077108,0.6915646634353199,1.0251298241138285
17789,CPLG,COREPOINT LODGING INC,45,0.0032377777777777782,0.1535577523706677,-0.4824,0.0006,0.3619,46,697.0489032608696,341.5755740519417,224.24753,645.71832,1653.877,46,2219.0006304347826,426.31448433538975,1528.0,2234.5,2953.096,46,702.2230434782608,197.5566340950762,362.0,820.0,980.63,46,-131.82760869565217,152.62058077227235,-294.0,-206.0,151.965,46,1086.864847826087,218.02207065666715,828.0,1035.1415,1510.0,46,0.4489238393478261,0.054938485488407025,0.3632199,0.437885745,0.5717104,46,0.05937787832608696,0.0340943003250686,0.017536534,0.047792683,0.113874346,46,0.032635454539130436,0.028103170721964693,-0.02347418,0.0427690035,0.06263048,33,-0.2048888075775063,0.0022912002327733333,-0.2081871345029239,-0.2048309178743961,-0.2024729520865533,26,1.5646354679271801,0.14299169854003424,1.1777833645493971,1.6015762542170244,1.7187397833708289,46,1.977830214562813,1.0717855004478292,0.6405960304276709,1.8267318153234928,5.297717186194824
17860,RVI,RETAIL VALUE INC,44,0.010581818181818182,0.1265563378044648,-0.5592,0.0233,0.2386,45,432.17007855555556,204.48666856670852,64.61802,472.51935,716.7785,45,1591.9173999999998,451.50046018442265,785.956,1626.687,2333.966,45,218.55606666666665,77.86986082660314,67.591,231.42,307.084,45,-91.19433333333333,185.63176714153994,-452.712,-17.655,88.774,45,677.7818,84.88312458546109,552.829,683.362,919.116,45,0.37779001533333334,0.14546291577449977,0.0,0.39002895,0.56459093,45,0.1312366904,0.13048486290244188,0.022173416,0.112678714,0.5864819,45,0.006058927266666666,0.10316676385982276,-0.20409451,0.04946437,0.091832116,34,-0.10998786900912813,0.13872348617829444,-0.2496085332946774,-0.1559789658311464,0.0679587092947697,25,1.5640665893298231,0.1245789762337731,1.4151584506799848,1.5441893112126504,1.9813239525041737,45,2.2970781286846957,1.9685520271815533,0.9489109907482316,1.5066227036419315,8.880263069762316
17952,RTL,NECESSITY RETAIL REIT INC,61,0.004690163934426231,0.11786081580253611,-0.3902,0.0055,0.2801,62,1007.7159053225806,211.52478594464918,627.4453,993.99773,1579.01,62,3726.707580645161,481.7161981947445,3194.526,3605.618,4691.593,62,327.6392580645162,49.528931627171566,283.31,310.418,465.089,62,-33.96441935483871,31.64298050900689,-141.197,-31.396,9.34,62,1603.9586774193547,130.1943270813154,1251.614,1626.238,1787.578,62,0.504778475967742,0.05313849364647602,0.42096415,0.4963715,0.61134434,62,0.030887773870967743,0.01171783729066576,0.012991605,0.027936157,0.062096477,62,0.031360314854838714,0.003830020770495023,0.025697852,0.029964663,0.039320547,51,-0.018072516067237858,0.01369948789708239,-0.05272922603599,-0.0233601848382665,0.0024636687574483,42,1.141078119603588,0.05664023841742393,0.97818740929481,1.1491745962442672,1.2177446494944646,62,1.6563741847813662,0.35733620653177944,1.0061057250913945,1.638753092947991,2.58074132612404
18259,MDRR,MEDALIST DIVERSIFIED REIT INC,52,-0.014836538461538464,0.09801651927368112,-0.431,-0.0016,0.1813,53,15.992687971698112,3.469010330441841,10.93944,16.843319,23.001799,53,75.49971698113208,15.218652663725834,40.093,80.13,97.569,53,9.14733962264151,2.008703647623705,4.397,10.212,11.473,53,-4.524264150943396,2.1934617454796057,-8.735,-4.571,-1.522,53,15.51754716981132,4.033616846940786,8.788,14.217,24.248,53,0.6821714496226415,0.05066264037530684,0.56369865,0.671367,0.77213895,53,0.07738486549056603,0.03640650619084827,0.037424766,0.06759585,0.18093026,53,-0.0016068133983018866,0.008642192969360137,-0.021255929,-0.00074625097,0.013592674,46,-0.3704061284728213,0.22680988130433058,-0.7531762106426072,-0.2764477421598748,-0.1657233913951316,37,1.0639955137272485,0.057024045692355474,0.963768172250168,1.0864171096882702,1.166887680021333,53,1.0101123929415219,0.2899315277680811,0.3820570809797503,0.98318939728441,1.594666606248027
18715,PSTL,POSTAL REALTY TRUST INC,67,0.0029029850746268653,0.06185816614018756,-0.1065,-0.0039,0.1769,68,238.19550475,93.37499683862133,78.4971,278.691985,367.6662,68,338.1239705882353,187.07499794451266,35.684,331.565,608.166,68,36.72433823529412,21.070915673782444,7.685,36.66,68.895,68,1.576558823529412,1.971648937767974,-1.965,1.795,3.901,63,161.84819047619047,79.22523507164041,45.521,217.873,248.132,68,0.416700361617647,0.1834796047703752,0.03697093,0.41824576,0.9750028,68,0.030326266977941177,0.041538512201902765,0.0040733847,0.015727295,0.16203164,68,0.04836523476470588,0.014981528222300512,0.020900955,0.04711086,0.07647685,55,0.0021976290329695607,0.014486750588243445,-0.0211359823218889,0.0093391261668226,0.0168127347522804,48,0.3734897514204385,0.06661816649091803,0.2479662463105213,0.4041964218726522,0.4592212449556553,63,0.6162960032354261,0.16657643487388696,0.3071490609744232,0.6967435080435012,0.8061645012080856
19037,PINE,ALPINE INCOME PROPERTY TRUST INC,61,0.006983606557377049,0.08729170289003775,-0.3201,0.0011,0.3306,62,194.21244691935485,49.53475834989209,93.35639,212.89499999999998,259.55328,62,415.08901612903225,167.2237684120226,126.551,505.514,573.431,62,31.522806451612905,13.203131095161607,11.72,30.128,48.409,62,9.287693548387097,11.135744506956865,-0.682,3.591,33.16,62,196.68279032258064,54.891825862293004,124.189,196.523,271.043,62,0.38762372612903223,0.1673960918726451,0.0,0.44313967,0.5637882,62,0.02866172492016129,0.031030638416634025,6.321562e-05,0.01878682,0.112404875,62,0.042837575596774195,0.006346601206673478,0.034024775,0.04299035,0.054253746,55,0.04472069751381202,0.03980641192378262,0.0077706513935894,0.0261108566193312,0.113600746126031,42,0.8610501742340578,0.044004567687339194,0.8193875897990492,0.8416396764409966,0.9741857960319278,62,1.0310260631877197,0.19793486005085326,0.6030327990139921,1.005315816675263,1.5167591889927023
19601,NTST,NETSTREIT CORP,52,0.0010653846153846154,0.07004298367855463,-0.116,0.003,0.1606,53,986.2062537735849,245.75480776469416,439.00693,1022.1424,1345.0883,53,1292.8276037735848,526.5961351845285,433.922,1369.586,2097.986,53,78.56015094339622,40.91420271099973,21.776,77.377,148.064,53,3.2865849056603773,5.294711103595455,-9.171,4.91,8.81,53,851.9261698113207,349.5787426167791,164.533,900.184,1310.216,53,0.284574880754717,0.0531118927951517,0.19081526,0.28272402,0.40079322,53,0.0517420901754717,0.08459163634922742,0.005142828,0.015609104,0.39274108,53,0.028649498150943396,0.008817545437736976,0.014007126,0.030141806,0.041184627,43,0.004542930313539058,0.0024170762085835283,0.0014774396981975,0.0039092880886071,0.0077390997587788,33,0.6462749006652592,0.12107365542111481,0.3385921321812694,0.6414077342625444,0.782566000073914,53,0.8300797054544885,0.21632246357489834,0.3692334641978835,0.9023639644096084,1.2209551861301082
19602,NYC,AMERICAN STRATEGIC INVESTMENT CO,52,-0.02902692307692308,0.19228625629247234,-0.3901,-0.0438,0.5836,53,53.69068511320755,46.31538032453518,14.8209,31.088348,176.51039,53,797.9444339622642,74.1916527244212,598.916,805.941,897.179,45,64.27346666666666,4.834736467387948,55.871,63.444,72.017,45,-61.26386666666667,38.940166482811684,-182.726,-45.896,-37.643,53,314.29175471698113,70.09432063433304,126.779,316.478,411.193,53,0.5699187141509434,0.06062243783819687,0.50187534,0.55603576,0.75342786,53,0.03331060835849057,0.015210939354421358,0.016881084,0.025718315,0.068804555,45,-0.008820241924000001,0.0058621546060755245,-0.018634394,-0.0096178735,-0.00033283845,43,-0.1820179639205726,0.1302380710065143,-0.4712047474576724,-0.1164226567823734,-0.1084919403111575,33,0.07179932091198193,0.11034478873574952,-0.0943465939927984,0.0493575785473002,0.446172300646665,53,9.501751448389165,5.344700728323388,1.946417925388977,9.280150404901228,20.17036787686869
